Review_ID,Text,Rating,Sentiment
REV5161,"pengiriman lambat, benar-benar apel busuk. Tidak akan beli lagi.",2,Negatif
REV5162,"Barang oke, pengiriman standar.",3,Netral
REV5163,"renyah, biasa saja. Sangat merekomendasikan.",5,Positif
REV5164,"banyak yang bonyok, benar-benar apel busuk. Tidak akan beli lagi.",1,Negatif
REV5165,"murah dan bagus, mantap. Sangat merekomendasikan.",5,Positif
REV5166,"buahnya besar, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV5167,"buahnya besar, seller ramah. Sangat merekomendasikan.",4,Positif
REV5168,"Barang standar, pengiriman standar.",3,Netral
REV5169,"kualitas super, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV5170,"pengiriman cepat, cukup. Sangat merekomendasikan.",4,Positif
REV5171,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV5172,"renyah, mantap. Sangat merekomendasikan.",5,Positif
REV5173,"murah dan bagus, sesuai harga. Sangat merekomendasikan.",5,Positif
REV5174,"kualitas super, cukup. Sangat merekomendasikan.",4,Positif
REV5175,"hancur, benar-benar banyak yang bonyok. Tidak akan beli lagi.",2,Negatif
REV5176,"pengiriman cepat, sangat manis. Sangat merekomendasikan.",5,Positif
REV5177,"pengiriman cepat, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV5178,"murah dan bagus, sesuai harga. Sangat merekomendasikan.",4,Positif
REV5179,"packing aman, biasa saja. Sangat merekomendasikan.",5,Positif
REV5180,"renyah, renyah. Sangat merekomendasikan.",4,Positif
REV5181,"Barang sesuai harga, pengiriman standar.",3,Netral
REV5182,"segar sekali, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV5183,"Barang not bad, pengiriman standar.",3,Netral
REV5184,"segar sekali, seller ramah. Sangat merekomendasikan.",4,Positif
REV5185,"buahnya besar, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV5186,"buahnya besar, cukup. Sangat merekomendasikan.",5,Positif
REV5187,"jelek, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV5188,"seller ramah, oke. Sangat merekomendasikan.",5,Positif
REV5189,"kualitas super, segar sekali. Sangat merekomendasikan.",4,Positif
REV5190,"pengiriman cepat, sangat manis. Sangat merekomendasikan.",4,Positif
REV5191,"packing aman, sesuai harga. Sangat merekomendasikan.",4,Positif
REV5192,"ukuran kecil, benar-benar banyak yang bonyok. Tidak akan beli lagi.",1,Negatif
REV5193,"Barang standar, pengiriman standar.",3,Netral
REV5194,"packing aman, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV5195,"buahnya besar, lumayan. Sangat merekomendasikan.",4,Positif
REV5196,"pengiriman cepat, mantap. Sangat merekomendasikan.",4,Positif
REV5197,"Barang lumayan, pengiriman standar.",3,Netral
REV5198,"kualitas super, packing aman. Sangat merekomendasikan.",5,Positif
REV5199,"pengiriman lambat, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV5200,"kecewa, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV5201,"pengiriman cepat, seller ramah. Sangat merekomendasikan.",5,Positif
REV5202,"pengiriman cepat, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV5203,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV5204,"rasa hambar, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV5205,"sangat manis, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV5206,"seller ramah, kualitas super. Sangat merekomendasikan.",5,Positif
REV5207,"Barang biasa saja, pengiriman standar.",3,Netral
REV5208,"Barang sesuai harga, pengiriman standar.",3,Netral
REV5209,"sangat manis, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV5210,"mantap, kualitas super. Sangat merekomendasikan.",4,Positif
REV5211,"packing aman, segar sekali. Sangat merekomendasikan.",5,Positif
REV5212,"murah dan bagus, kualitas super. Sangat merekomendasikan.",5,Positif
REV5213,"kualitas super, mantap. Sangat merekomendasikan.",5,Positif
REV5214,"Barang lumayan, pengiriman standar.",3,Netral
REV5215,"kualitas super, segar sekali. Sangat merekomendasikan.",5,Positif
REV5216,"mantap, seller ramah. Sangat merekomendasikan.",4,Positif
REV5217,"hancur, benar-benar kecewa. Tidak akan beli lagi.",1,Negatif
REV5218,"pengiriman cepat, sesuai harga. Sangat merekomendasikan.",4,Positif
REV5219,"sangat manis, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV5220,"pengiriman lambat, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV5221,"mantap, sesuai harga. Sangat merekomendasikan.",4,Positif
REV5222,"renyah, renyah. Sangat merekomendasikan.",4,Positif
REV5223,"buahnya besar, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV5224,"Barang biasa saja, pengiriman standar.",3,Netral
REV5225,"jelek, benar-benar hancur. Tidak akan beli lagi.",2,Negatif
REV5226,"kualitas super, segar sekali. Sangat merekomendasikan.",4,Positif
REV5227,"mantap, sangat manis. Sangat merekomendasikan.",5,Positif
REV5228,"Barang not bad, pengiriman standar.",3,Netral
REV5229,"segar sekali, seller ramah. Sangat merekomendasikan.",5,Positif
REV5230,"murah dan bagus, renyah. Sangat merekomendasikan.",4,Positif
REV5231,"buahnya besar, sangat manis. Sangat merekomendasikan.",4,Positif
REV5232,"kualitas super, seller ramah. Sangat merekomendasikan.",4,Positif
REV5233,"Barang not bad, pengiriman standar.",3,Netral
REV5234,"packing aman, sesuai harga. Sangat merekomendasikan.",5,Positif
REV5235,"hancur, benar-benar pengiriman lambat. Tidak akan beli lagi.",1,Negatif
REV5236,"packing aman, segar sekali. Sangat merekomendasikan.",4,Positif
REV5237,"Barang standar, pengiriman standar.",3,Netral
REV5238,"renyah, standar. Sangat merekomendasikan.",5,Positif
REV5239,"seller ramah, seller ramah. Sangat merekomendasikan.",5,Positif
REV5240,"Barang not bad, pengiriman standar.",3,Netral
REV5241,"segar sekali, biasa saja. Sangat merekomendasikan.",5,Positif
REV5242,"Barang sesuai harga, pengiriman standar.",3,Netral
REV5243,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV5244,"Barang sesuai harga, pengiriman standar.",3,Netral
REV5245,"harga mahal, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV5246,"buahnya besar, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV5247,"Barang cukup, pengiriman standar.",3,Netral
REV5248,"renyah, mantap. Sangat merekomendasikan.",4,Positif
REV5249,"Barang not bad, pengiriman standar.",3,Netral
REV5250,"sangat manis, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV5251,"renyah, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV5252,"rasa hambar, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV5253,"murah dan bagus, oke. Sangat merekomendasikan.",4,Positif
REV5254,"mantap, mantap. Sangat merekomendasikan.",5,Positif
REV5255,"harga mahal, benar-benar kecewa. Tidak akan beli lagi.",2,Negatif
REV5256,"buahnya besar, biasa saja. Sangat merekomendasikan.",4,Positif
REV5257,"ukuran kecil, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV5258,"segar sekali, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV5259,"packing aman, sesuai harga. Sangat merekomendasikan.",4,Positif
REV5260,"pengiriman cepat, sangat manis. Sangat merekomendasikan.",5,Positif
REV5261,"packing aman, segar sekali. Sangat merekomendasikan.",4,Positif
REV5262,"kurang segar, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV5263,"buahnya besar, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV5264,"Barang sesuai harga, pengiriman standar.",3,Netral
REV5265,"pengiriman cepat, standar. Sangat merekomendasikan.",5,Positif
REV5266,"seller ramah, not bad. Sangat merekomendasikan.",4,Positif
REV5267,"rasa hambar, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV5268,"kualitas super, sesuai harga. Sangat merekomendasikan.",4,Positif
REV5269,"Barang biasa saja, pengiriman standar.",3,Netral
REV5270,"renyah, seller ramah. Sangat merekomendasikan.",4,Positif
REV5271,"mantap, standar. Sangat merekomendasikan.",4,Positif
REV5272,"kualitas super, packing aman. Sangat merekomendasikan.",5,Positif
REV5273,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV5274,"packing aman, buahnya besar. Sangat merekomendasikan.",5,Positif
REV5275,"mantap, not bad. Sangat merekomendasikan.",5,Positif
REV5276,"murah dan bagus, standar. Sangat merekomendasikan.",4,Positif
REV5277,"renyah, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV5278,"hancur, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV5279,"Barang cukup, pengiriman standar.",3,Netral
REV5280,"jelek, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV5281,"pengiriman cepat, oke. Sangat merekomendasikan.",5,Positif
REV5282,"kualitas super, segar sekali. Sangat merekomendasikan.",4,Positif
REV5283,"ukuran kecil, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV5284,"packing aman, packing aman. Sangat merekomendasikan.",5,Positif
REV5285,"pengiriman cepat, sangat manis. Sangat merekomendasikan.",4,Positif
REV5286,"rasa hambar, benar-benar apel busuk. Tidak akan beli lagi.",2,Negatif
REV5287,"kualitas super, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV5288,"apel busuk, benar-benar pengiriman lambat. Tidak akan beli lagi.",1,Negatif
REV5289,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV5290,"mantap, lumayan. Sangat merekomendasikan.",5,Positif
REV5291,"pengiriman cepat, mantap. Sangat merekomendasikan.",4,Positif
REV5292,"hancur, benar-benar hancur. Tidak akan beli lagi.",2,Negatif
REV5293,"kualitas super, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV5294,"buahnya besar, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV5295,"Barang cukup, pengiriman standar.",3,Netral
REV5296,"Barang biasa saja, pengiriman standar.",3,Netral
REV5297,"Barang oke, pengiriman standar.",3,Netral
REV5298,"packing aman, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV5299,"jelek, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV5300,"buahnya besar, lumayan. Sangat merekomendasikan.",5,Positif
REV5301,"jelek, benar-benar jelek. Tidak akan beli lagi.",2,Negatif
REV5302,"sangat manis, kualitas super. Sangat merekomendasikan.",5,Positif
REV5303,"seller ramah, segar sekali. Sangat merekomendasikan.",5,Positif
REV5304,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV5305,"packing aman, lumayan. Sangat merekomendasikan.",5,Positif
REV5306,"kurang segar, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV5307,"Barang cukup, pengiriman standar.",3,Netral
REV5308,"sangat manis, kualitas super. Sangat merekomendasikan.",5,Positif
REV5309,"pengiriman cepat, cukup. Sangat merekomendasikan.",5,Positif
REV5310,"ukuran kecil, benar-benar pengiriman lambat. Tidak akan beli lagi.",1,Negatif
REV5311,"Barang cukup, pengiriman standar.",3,Netral
REV5312,"kurang segar, benar-benar pengiriman lambat. Tidak akan beli lagi.",1,Negatif
REV5313,"ukuran kecil, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV5314,"packing aman, segar sekali. Sangat merekomendasikan.",5,Positif
REV5315,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV5316,"packing aman, cukup. Sangat merekomendasikan.",4,Positif
REV5317,"buahnya besar, not bad. Sangat merekomendasikan.",4,Positif
REV5318,"packing aman, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV5319,"buahnya besar, renyah. Sangat merekomendasikan.",5,Positif
REV5320,"jelek, benar-benar apel busuk. Tidak akan beli lagi.",1,Negatif
REV5321,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV5322,"murah dan bagus, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV5323,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV5324,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV5325,"mantap, sesuai harga. Sangat merekomendasikan.",4,Positif
REV5326,"murah dan bagus, lumayan. Sangat merekomendasikan.",4,Positif
REV5327,"sangat manis, sangat manis. Sangat merekomendasikan.",4,Positif
REV5328,"hancur, benar-benar apel busuk. Tidak akan beli lagi.",2,Negatif
REV5329,"pengiriman cepat, sesuai harga. Sangat merekomendasikan.",4,Positif
REV5330,"renyah, not bad. Sangat merekomendasikan.",4,Positif
REV5331,"Barang lumayan, pengiriman standar.",3,Netral
REV5332,"renyah, standar. Sangat merekomendasikan.",4,Positif
REV5333,"Barang sesuai harga, pengiriman standar.",3,Netral
REV5334,"kurang segar, benar-benar banyak yang bonyok. Tidak akan beli lagi.",1,Negatif
REV5335,"renyah, biasa saja. Sangat merekomendasikan.",4,Positif
REV5336,"banyak yang bonyok, benar-benar apel busuk. Tidak akan beli lagi.",2,Negatif
REV5337,"segar sekali, packing aman. Sangat merekomendasikan.",5,Positif
REV5338,"Barang biasa saja, pengiriman standar.",3,Netral
REV5339,"ukuran kecil, benar-benar hancur. Tidak akan beli lagi.",1,Negatif
REV5340,"kualitas super, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV5341,"murah dan bagus, segar sekali. Sangat merekomendasikan.",5,Positif
REV5342,"renyah, renyah. Sangat merekomendasikan.",5,Positif
REV5343,"apel busuk, benar-benar jelek. Tidak akan beli lagi.",1,Negatif
REV5344,"renyah, kualitas super. Sangat merekomendasikan.",5,Positif
REV5345,"packing aman, biasa saja. Sangat merekomendasikan.",4,Positif
REV5346,"mantap, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV5347,"seller ramah, buahnya besar. Sangat merekomendasikan.",5,Positif
REV5348,"sangat manis, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV5349,"mantap, sangat manis. Sangat merekomendasikan.",4,Positif
REV5350,"banyak yang bonyok, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV5351,"mantap, standar. Sangat merekomendasikan.",4,Positif
REV5352,"renyah, not bad. Sangat merekomendasikan.",4,Positif
REV5353,"kualitas super, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV5354,"kualitas super, seller ramah. Sangat merekomendasikan.",4,Positif
REV5355,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV5356,"Barang cukup, pengiriman standar.",3,Netral
REV5357,"buahnya besar, lumayan. Sangat merekomendasikan.",4,Positif
REV5358,"Barang standar, pengiriman standar.",3,Netral
REV5359,"mantap, mantap. Sangat merekomendasikan.",5,Positif
REV5360,"renyah, biasa saja. Sangat merekomendasikan.",4,Positif
REV5361,"kecewa, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV5362,"kualitas super, cukup. Sangat merekomendasikan.",4,Positif
REV5363,"segar sekali, mantap. Sangat merekomendasikan.",4,Positif
REV5364,"murah dan bagus, kualitas super. Sangat merekomendasikan.",5,Positif
REV5365,"murah dan bagus, not bad. Sangat merekomendasikan.",5,Positif
REV5366,"seller ramah, packing aman. Sangat merekomendasikan.",4,Positif
REV5367,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV5368,"kualitas super, not bad. Sangat merekomendasikan.",5,Positif
REV5369,"kualitas super, not bad. Sangat merekomendasikan.",5,Positif
REV5370,"renyah, buahnya besar. Sangat merekomendasikan.",5,Positif
REV5371,"kualitas super, not bad. Sangat merekomendasikan.",4,Positif
REV5372,"Barang not bad, pengiriman standar.",3,Netral
REV5373,"packing aman, biasa saja. Sangat merekomendasikan.",5,Positif
REV5374,"segar sekali, sesuai harga. Sangat merekomendasikan.",5,Positif
REV5375,"kualitas super, mantap. Sangat merekomendasikan.",4,Positif
REV5376,"buahnya besar, mantap. Sangat merekomendasikan.",4,Positif
REV5377,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV5378,"jelek, benar-benar banyak yang bonyok. Tidak akan beli lagi.",2,Negatif
REV5379,"kecewa, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV5380,"seller ramah, buahnya besar. Sangat merekomendasikan.",4,Positif
REV5381,"hancur, benar-benar jelek. Tidak akan beli lagi.",1,Negatif
REV5382,"harga mahal, benar-benar jelek. Tidak akan beli lagi.",2,Negatif
REV5383,"pengiriman cepat, sangat manis. Sangat merekomendasikan.",5,Positif
REV5384,"buahnya besar, renyah. Sangat merekomendasikan.",4,Positif
REV5385,"hancur, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV5386,"Barang biasa saja, pengiriman standar.",3,Netral
REV5387,"harga mahal, benar-benar ukuran kecil. Tidak akan beli lagi.",2,Negatif
REV5388,"buahnya besar, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV5389,"seller ramah, not bad. Sangat merekomendasikan.",4,Positif
REV5390,"apel busuk, benar-benar jelek. Tidak akan beli lagi.",1,Negatif
REV5391,"kecewa, benar-benar banyak yang bonyok. Tidak akan beli lagi.",1,Negatif
REV5392,"packing aman, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV5393,"segar sekali, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV5394,"Barang oke, pengiriman standar.",3,Netral
REV5395,"seller ramah, biasa saja. Sangat merekomendasikan.",5,Positif
REV5396,"renyah, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV5397,"kecewa, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV5398,"murah dan bagus, mantap. Sangat merekomendasikan.",4,Positif
REV5399,"pengiriman cepat, buahnya besar. Sangat merekomendasikan.",5,Positif
REV5400,"hancur, benar-benar kecewa. Tidak akan beli lagi.",1,Negatif
REV5401,"kurang segar, benar-benar kecewa. Tidak akan beli lagi.",1,Negatif
REV5402,"kualitas super, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV5403,"segar sekali, sangat manis. Sangat merekomendasikan.",4,Positif
REV5404,"segar sekali, mantap. Sangat merekomendasikan.",5,Positif
REV5405,"packing aman, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV5406,"buahnya besar, biasa saja. Sangat merekomendasikan.",4,Positif
REV5407,"seller ramah, kualitas super. Sangat merekomendasikan.",4,Positif
REV5408,"segar sekali, renyah. Sangat merekomendasikan.",4,Positif
REV5409,"murah dan bagus, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV5410,"sangat manis, buahnya besar. Sangat merekomendasikan.",4,Positif
REV5411,"murah dan bagus, cukup. Sangat merekomendasikan.",5,Positif
REV5412,"pengiriman cepat, kualitas super. Sangat merekomendasikan.",4,Positif
REV5413,"Barang cukup, pengiriman standar.",3,Netral
REV5414,"sangat manis, kualitas super. Sangat merekomendasikan.",5,Positif
REV5415,"kualitas super, lumayan. Sangat merekomendasikan.",4,Positif
REV5416,"mantap, mantap. Sangat merekomendasikan.",5,Positif
REV5417,"kualitas super, biasa saja. Sangat merekomendasikan.",5,Positif
REV5418,"renyah, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV5419,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV5420,"pengiriman lambat, benar-benar kecewa. Tidak akan beli lagi.",1,Negatif
REV5421,"kualitas super, not bad. Sangat merekomendasikan.",4,Positif
REV5422,"buahnya besar, segar sekali. Sangat merekomendasikan.",4,Positif
REV5423,"buahnya besar, not bad. Sangat merekomendasikan.",5,Positif
